apple_id,version,date,description
333903271,6.26.1,42110,"Includes a new, richer Trends experience with descriptions, accessible via the search button. This release swaps out the Discover and Activity screens in favor of Trends.

We've also made it easier to add your own comments to other people's Tweets.
_

Includes Twitter for Apple Watch."
333903271,6.25.1,42100,"Includes a new, richer Trends experience with descriptions, accessible via the search button. This release swaps out the Discover and Activity screens in favor of Trends.

We've also made it easier to add your own comments to other people's Tweets.
_

Includes Twitter for Apple Watch."
333903271,6.24.5,42091,"Includes Twitter for Apple Watch.

Tweet, Retweet, reply and favorite in a flash. Quickly see recent Tweets and top trends. Share your location, a song, or your thoughts with a flick on the wrist. It's Twitter, but littler."
333903271,6.24.4,42089,"Includes Twitter for Apple Watch.

Tweet, Retweet, reply and favorite in a flash. Quickly see recent Tweets and top trends. Share your location, a song, or your thoughts with a flick on the wrist. It's Twitter, but littler."
333903271,6.24.1,42086,This update includes minor improvements.
333903271,6.23.1,42077,This update includes a Tweet reply bug fix and other minor improvements.
333903271,6.23,42074,This update includes minor improvements.
333903271,6.22.1,42065,This update includes minor improvements.
333903271,6.22,42060,This update includes minor improvements.
333903271,6.21.1,42053,This update includes minor improvements.
333903271,6.21,42045,"New in Direct Messages: groups. Have a private conversation with a group of your favorite people.

Now you can shoot, edit and share video on Twitter. Capture life from your perspective, and share it with a global audience — instantly."
333903271,6.2,42030,"New in Direct Messages: groups. Have a private conversation with a group of your favorite people.

Now you can shoot, edit and share video on Twitter. Capture life from your perspective, and share it with a global audience — instantly."
333903271,6.19.1,42009,This update includes minor improvements
333903271,6.18.3,41993,This update includes minor improvements.
333903271,6.18,41967,This update includes minor improvements.
333903271,6.17,41953,This update includes minor improvements.
333903271,6.16.1,41942,This update includes minor improvements.
333903271,6.15.1,41927,This update includes minor improvements.
333903271,6.15,41921,This update includes minor improvements.
333903271,6.13.6,41912,This update includes minor improvements.
333903271,6.13.4,41907,This update includes minor improvements.
333903271,6.13.3,41900,"This update includes new features to help you express yourself:
• A new design for profiles features your bio, your Tweets and your photos
• Interactive notifications let you engage on Twitter while using other apps
• Easily access your saved drafts while composing a Tweet"
333903271,6.13.2,41900,This update includes minor improvements.
333903271,6.12.1,41886,"New for the 2014-2015 NFL Season:
• The NFL Timeline is where all the action happens. In addition to Tweets from your network, you can see relevant Tweets from teams, players, coaches, press, venues and celebs.
• Tailgate with Twitter. Follow the game timeline and take a peek behind the plays. See Tweets about the rivalry from teams, players, coaches, press, venues and celebs from inside and outside the stadium.
• Get in the game. Search #NFL on Twitter."
333903271,6.12,41884,This update includes minor improvements.
333903271,6.11,41862,This update includes minor improvements.
333903271,6.1,41848,This update includes minor improvements.
333903271,6.9.1,41836,"This update includes minor improvements.



- Small changes to UI.

- Small changes to Direct Messages"
333903271,6.9,41834,"- Tweet #Ramadan or #Eid in Arabic or English to celebrate Ramadan with hashflags.
- Small changes to UI.
- Small changes to Direct Messages"
333903271,6.8.1,41822,"This update includes minor improvements.

Search for #WorldCup on Twitter for the latest news during the tournament"
333903271,6.8,41813,"This update includes minor improvements.
• Upload animated gifs and view in your home timeline.

New for #WorldCup:
• The #WorldCup Timeline is where all the action happens. In addition to Tweets from your network, you will see relevant Tweets from teams, players, coaches, press, venues, and celebs.
• Are you watching the match? Follow it on Twitter and take a peek behind the scenes. See Tweets about the match from teams, players, coaches, press, venues, and celebs from inside and outside the stadium.
• Put the # symbol in front of your favorite team's country code to create a hash flag."
333903271,6.7.2,41803,"New for #WorldCup:

The World Cup Timeline is where all the action happens. In addition to Tweets from your network, you will see relevant Tweets from teams, players, coaches, press, venues, and celebs.

Are you watching the match? Follow it on Twitter and take a peek behind the scenes. See Tweets about the match from teams, players, coaches, press, venues, and celebs from inside and outside the stadium."
333903271,6.7.1,41802,"New for World Cup:

The World Cup Timeline is where all the action happens. In addition to Tweets from your network, you will see relevant Tweets from teams, players, coaches, press, venues, and celebs.

Are you watching the match? Follow it on Twitter and take a peek behind the scenes. See Tweets about the match from teams, players, coaches, press, venues, and celebs from inside and outside the stadium."
333903271,6.7,41799,"New for #WorldCup:

The World Cup Timeline is where all the action happens. In addition to Tweets from your network, you will see relevant Tweets from teams, players, coaches, press, venues, and celebs.

Are you watching the match? Follow it on Twitter and take a peek behind the scenes. See Tweets about the match from teams, players, coaches, press, venues, and celebs from inside and outside the stadium."
333903271,6.6,41786,This update includes minor improvements.
333903271,6.5,41771,"This update includes minor improvements.

Changes to iPad include:
• Choose between “Top” and “All” Tweets in search results.
• Tweets with Twitter photos, Vine videos and other select content now show a preview in your home timeline
• You can reply, retweet, favorite or follow someone straight from a Tweet in your home timeline.
• Easier access to DMs.
• Choose a filter for your photo.
• Refreshed look for navigation.
• Discover has been updated to show Tweets related to Trends."
